img,filename,iterations
data/Supervisely/train/3426.png,data/Supervisely/iteration_noisy_60/3426.png,7
data/Supervisely/train/1011.png,data/Supervisely/train_mask/1011.png,0
data/Supervisely/train/537.png,data/Supervisely/train_mask/537.png,0
data/Supervisely/train/1417.png,data/Supervisely/train_mask/1417.png,0
data/Supervisely/train/4615.png,data/Supervisely/train_mask/4615.png,0
data/Supervisely/train/1009.png,data/Supervisely/iteration_noisy_60/1009.png,10
data/Supervisely/train/5147.png,data/Supervisely/iteration_noisy_60/5147.png,10
data/Supervisely/train/403.png,data/Supervisely/iteration_noisy_60/403.png,10
data/Supervisely/train/4177.png,data/Supervisely/iteration_noisy_60/4177.png,10
data/Supervisely/train/1954.png,data/Supervisely/iteration_noisy_60/1954.png,7
data/Supervisely/train/2284.png,data/Supervisely/train_mask/2284.png,0
data/Supervisely/train/4935.png,data/Supervisely/iteration_noisy_60/4935.png,9
data/Supervisely/train/3683.png,data/Supervisely/train_mask/3683.png,0
data/Supervisely/train/4951.png,data/Supervisely/train_mask/4951.png,0
data/Supervisely/train/111.png,data/Supervisely/iteration_noisy_60/111.png,9
data/Supervisely/train/3889.png,data/Supervisely/train_mask/3889.png,0
data/Supervisely/train/3389.png,data/Supervisely/train_mask/3389.png,0
data/Supervisely/train/4102.png,data/Supervisely/iteration_noisy_60/4102.png,10
data/Supervisely/train/3550.png,data/Supervisely/iteration_noisy_60/3550.png,8
data/Supervisely/train/1600.png,data/Supervisely/train_mask/1600.png,0
data/Supervisely/train/4733.png,data/Supervisely/iteration_noisy_60/4733.png,8
data/Supervisely/train/1265.png,data/Supervisely/train_mask/1265.png,0
data/Supervisely/train/1788.png,data/Supervisely/iteration_noisy_60/1788.png,9
data/Supervisely/train/5447.png,data/Supervisely/iteration_noisy_60/5447.png,10
data/Supervisely/train/4565.png,data/Supervisely/train_mask/4565.png,0
data/Supervisely/train/5107.png,data/Supervisely/iteration_noisy_60/5107.png,6
data/Supervisely/train/3575.png,data/Supervisely/train_mask/3575.png,0
data/Supervisely/train/3512.png,data/Supervisely/train_mask/3512.png,0
data/Supervisely/train/2429.png,data/Supervisely/iteration_noisy_60/2429.png,10
data/Supervisely/train/1483.png,data/Supervisely/iteration_noisy_60/1483.png,7
data/Supervisely/train/2248.png,data/Supervisely/train_mask/2248.png,0
data/Supervisely/train/571.png,data/Supervisely/iteration_noisy_60/571.png,6
data/Supervisely/train/1575.png,data/Supervisely/train_mask/1575.png,0
data/Supervisely/train/3620.png,data/Supervisely/train_mask/3620.png,0
data/Supervisely/train/5515.png,data/Supervisely/iteration_noisy_60/5515.png,8
data/Supervisely/train/4063.png,data/Supervisely/iteration_noisy_60/4063.png,10
data/Supervisely/train/1520.png,data/Supervisely/train_mask/1520.png,0
data/Supervisely/train/3224.png,data/Supervisely/iteration_noisy_60/3224.png,9
data/Supervisely/train/3589.png,data/Supervisely/iteration_noisy_60/3589.png,8
data/Supervisely/train/835.png,data/Supervisely/train_mask/835.png,0
data/Supervisely/train/139.png,data/Supervisely/train_mask/139.png,0
data/Supervisely/train/1888.png,data/Supervisely/train_mask/1888.png,0
data/Supervisely/train/1333.png,data/Supervisely/train_mask/1333.png,0
data/Supervisely/train/1648.png,data/Supervisely/train_mask/1648.png,0
data/Supervisely/train/3247.png,data/Supervisely/iteration_noisy_60/3247.png,8
data/Supervisely/train/3372.png,data/Supervisely/iteration_noisy_60/3372.png,9
data/Supervisely/train/2558.png,data/Supervisely/iteration_noisy_60/2558.png,7
data/Supervisely/train/230.png,data/Supervisely/train_mask/230.png,0
data/Supervisely/train/5201.png,data/Supervisely/train_mask/5201.png,0
data/Supervisely/train/2410.png,data/Supervisely/train_mask/2410.png,0
data/Supervisely/train/3312.png,data/Supervisely/train_mask/3312.png,0
data/Supervisely/train/3685.png,data/Supervisely/iteration_noisy_60/3685.png,9
data/Supervisely/train/2452.png,data/Supervisely/iteration_noisy_60/2452.png,7
data/Supervisely/train/1540.png,data/Supervisely/iteration_noisy_60/1540.png,9
data/Supervisely/train/4.png,data/Supervisely/iteration_noisy_60/4.png,6
data/Supervisely/train/4099.png,data/Supervisely/train_mask/4099.png,0
data/Supervisely/train/4285.png,data/Supervisely/iteration_noisy_60/4285.png,6
data/Supervisely/train/4441.png,data/Supervisely/train_mask/4441.png,0
data/Supervisely/train/1388.png,data/Supervisely/iteration_noisy_60/1388.png,6
data/Supervisely/train/740.png,data/Supervisely/train_mask/740.png,0
data/Supervisely/train/3027.png,data/Supervisely/iteration_noisy_60/3027.png,6
data/Supervisely/train/5670.png,data/Supervisely/iteration_noisy_60/5670.png,9
data/Supervisely/train/3936.png,data/Supervisely/train_mask/3936.png,0
data/Supervisely/train/5678.png,data/Supervisely/train_mask/5678.png,0
data/Supervisely/train/2978.png,data/Supervisely/iteration_noisy_60/2978.png,9
data/Supervisely/train/4718.png,data/Supervisely/iteration_noisy_60/4718.png,7
data/Supervisely/train/3242.png,data/Supervisely/iteration_noisy_60/3242.png,8
data/Supervisely/train/3606.png,data/Supervisely/train_mask/3606.png,0
data/Supervisely/train/506.png,data/Supervisely/train_mask/506.png,0
data/Supervisely/train/5030.png,data/Supervisely/iteration_noisy_60/5030.png,7
data/Supervisely/train/4698.png,data/Supervisely/train_mask/4698.png,0
data/Supervisely/train/3279.png,data/Supervisely/iteration_noisy_60/3279.png,6
data/Supervisely/train/476.png,data/Supervisely/iteration_noisy_60/476.png,10
data/Supervisely/train/659.png,data/Supervisely/iteration_noisy_60/659.png,7
data/Supervisely/train/877.png,data/Supervisely/iteration_noisy_60/877.png,8
data/Supervisely/train/2206.png,data/Supervisely/iteration_noisy_60/2206.png,10
data/Supervisely/train/3547.png,data/Supervisely/train_mask/3547.png,0
data/Supervisely/train/1926.png,data/Supervisely/train_mask/1926.png,0
data/Supervisely/train/5181.png,data/Supervisely/train_mask/5181.png,0
data/Supervisely/train/3971.png,data/Supervisely/iteration_noisy_60/3971.png,9
data/Supervisely/train/1469.png,data/Supervisely/iteration_noisy_60/1469.png,6
data/Supervisely/train/5642.png,data/Supervisely/iteration_noisy_60/5642.png,6
data/Supervisely/train/3434.png,data/Supervisely/iteration_noisy_60/3434.png,8
data/Supervisely/train/1426.png,data/Supervisely/iteration_noisy_60/1426.png,6
data/Supervisely/train/1613.png,data/Supervisely/iteration_noisy_60/1613.png,10
data/Supervisely/train/2779.png,data/Supervisely/iteration_noisy_60/2779.png,8
data/Supervisely/train/936.png,data/Supervisely/iteration_noisy_60/936.png,7
data/Supervisely/train/4487.png,data/Supervisely/iteration_noisy_60/4487.png,10
data/Supervisely/train/1219.png,data/Supervisely/iteration_noisy_60/1219.png,7
data/Supervisely/train/4783.png,data/Supervisely/iteration_noisy_60/4783.png,8
data/Supervisely/train/1855.png,data/Supervisely/iteration_noisy_60/1855.png,9
data/Supervisely/train/5338.png,data/Supervisely/iteration_noisy_60/5338.png,10
data/Supervisely/train/333.png,data/Supervisely/iteration_noisy_60/333.png,9
data/Supervisely/train/914.png,data/Supervisely/iteration_noisy_60/914.png,7
data/Supervisely/train/3762.png,data/Supervisely/iteration_noisy_60/3762.png,8
data/Supervisely/train/2738.png,data/Supervisely/train_mask/2738.png,0
data/Supervisely/train/4877.png,data/Supervisely/iteration_noisy_60/4877.png,9
data/Supervisely/train/3506.png,data/Supervisely/train_mask/3506.png,0
data/Supervisely/train/3923.png,data/Supervisely/iteration_noisy_60/3923.png,7
data/Supervisely/train/1730.png,data/Supervisely/iteration_noisy_60/1730.png,6
data/Supervisely/train/3451.png,data/Supervisely/train_mask/3451.png,0
data/Supervisely/train/42.png,data/Supervisely/iteration_noisy_60/42.png,8
data/Supervisely/train/1964.png,data/Supervisely/iteration_noisy_60/1964.png,9
data/Supervisely/train/3856.png,data/Supervisely/iteration_noisy_60/3856.png,8
data/Supervisely/train/5661.png,data/Supervisely/iteration_noisy_60/5661.png,6
data/Supervisely/train/600.png,data/Supervisely/train_mask/600.png,0
data/Supervisely/train/5613.png,data/Supervisely/iteration_noisy_60/5613.png,8
data/Supervisely/train/3743.png,data/Supervisely/train_mask/3743.png,0
data/Supervisely/train/3337.png,data/Supervisely/iteration_noisy_60/3337.png,6
data/Supervisely/train/5155.png,data/Supervisely/iteration_noisy_60/5155.png,9
data/Supervisely/train/5000.png,data/Supervisely/train_mask/5000.png,0
data/Supervisely/train/3510.png,data/Supervisely/train_mask/3510.png,0
data/Supervisely/train/3104.png,data/Supervisely/iteration_noisy_60/3104.png,10
data/Supervisely/train/607.png,data/Supervisely/iteration_noisy_60/607.png,8
data/Supervisely/train/4863.png,data/Supervisely/iteration_noisy_60/4863.png,7
data/Supervisely/train/2763.png,data/Supervisely/iteration_noisy_60/2763.png,9
data/Supervisely/train/1978.png,data/Supervisely/train_mask/1978.png,0
data/Supervisely/train/4385.png,data/Supervisely/train_mask/4385.png,0
data/Supervisely/train/71.png,data/Supervisely/iteration_noisy_60/71.png,7
data/Supervisely/train/4191.png,data/Supervisely/iteration_noisy_60/4191.png,8
data/Supervisely/train/257.png,data/Supervisely/iteration_noisy_60/257.png,7
data/Supervisely/train/1752.png,data/Supervisely/train_mask/1752.png,0
data/Supervisely/train/4719.png,data/Supervisely/train_mask/4719.png,0
data/Supervisely/train/4894.png,data/Supervisely/train_mask/4894.png,0
data/Supervisely/train/2930.png,data/Supervisely/iteration_noisy_60/2930.png,7
data/Supervisely/train/1309.png,data/Supervisely/iteration_noisy_60/1309.png,7
data/Supervisely/train/712.png,data/Supervisely/train_mask/712.png,0
data/Supervisely/train/454.png,data/Supervisely/train_mask/454.png,0
data/Supervisely/train/2034.png,data/Supervisely/iteration_noisy_60/2034.png,6
data/Supervisely/train/4182.png,data/Supervisely/train_mask/4182.png,0
data/Supervisely/train/1172.png,data/Supervisely/iteration_noisy_60/1172.png,6
data/Supervisely/train/2588.png,data/Supervisely/train_mask/2588.png,0
data/Supervisely/train/3638.png,data/Supervisely/iteration_noisy_60/3638.png,8
data/Supervisely/train/5016.png,data/Supervisely/train_mask/5016.png,0
data/Supervisely/train/4286.png,data/Supervisely/train_mask/4286.png,0
data/Supervisely/train/2651.png,data/Supervisely/iteration_noisy_60/2651.png,8
data/Supervisely/train/2093.png,data/Supervisely/train_mask/2093.png,0
data/Supervisely/train/3540.png,data/Supervisely/iteration_noisy_60/3540.png,7
data/Supervisely/train/980.png,data/Supervisely/iteration_noisy_60/980.png,6
data/Supervisely/train/698.png,data/Supervisely/iteration_noisy_60/698.png,9
data/Supervisely/train/1381.png,data/Supervisely/iteration_noisy_60/1381.png,10
data/Supervisely/train/3240.png,data/Supervisely/iteration_noisy_60/3240.png,9
data/Supervisely/train/1656.png,data/Supervisely/iteration_noisy_60/1656.png,10
data/Supervisely/train/721.png,data/Supervisely/train_mask/721.png,0
data/Supervisely/train/2028.png,data/Supervisely/iteration_noisy_60/2028.png,10
data/Supervisely/train/2787.png,data/Supervisely/train_mask/2787.png,0
data/Supervisely/train/2874.png,data/Supervisely/iteration_noisy_60/2874.png,8
data/Supervisely/train/5053.png,data/Supervisely/iteration_noisy_60/5053.png,9
data/Supervisely/train/5048.png,data/Supervisely/iteration_noisy_60/5048.png,6
data/Supervisely/train/2555.png,data/Supervisely/train_mask/2555.png,0
data/Supervisely/train/4708.png,data/Supervisely/train_mask/4708.png,0
data/Supervisely/train/4792.png,data/Supervisely/train_mask/4792.png,0
data/Supervisely/train/751.png,data/Supervisely/iteration_noisy_60/751.png,6
data/Supervisely/train/4458.png,data/Supervisely/train_mask/4458.png,0
data/Supervisely/train/3745.png,data/Supervisely/train_mask/3745.png,0
data/Supervisely/train/3229.png,data/Supervisely/iteration_noisy_60/3229.png,6
data/Supervisely/train/4443.png,data/Supervisely/iteration_noisy_60/4443.png,8
data/Supervisely/train/1319.png,data/Supervisely/iteration_noisy_60/1319.png,7
data/Supervisely/train/1665.png,data/Supervisely/train_mask/1665.png,0
data/Supervisely/train/2673.png,data/Supervisely/iteration_noisy_60/2673.png,6
data/Supervisely/train/1646.png,data/Supervisely/train_mask/1646.png,0
data/Supervisely/train/284.png,data/Supervisely/train_mask/284.png,0
data/Supervisely/train/3244.png,data/Supervisely/iteration_noisy_60/3244.png,9
data/Supervisely/train/745.png,data/Supervisely/train_mask/745.png,0
data/Supervisely/train/1505.png,data/Supervisely/train_mask/1505.png,0
data/Supervisely/train/4327.png,data/Supervisely/iteration_noisy_60/4327.png,6
data/Supervisely/train/4881.png,data/Supervisely/iteration_noisy_60/4881.png,6
data/Supervisely/train/3759.png,data/Supervisely/iteration_noisy_60/3759.png,7
data/Supervisely/train/3972.png,data/Supervisely/train_mask/3972.png,0
data/Supervisely/train/306.png,data/Supervisely/iteration_noisy_60/306.png,6
data/Supervisely/train/1907.png,data/Supervisely/iteration_noisy_60/1907.png,6
data/Supervisely/train/1950.png,data/Supervisely/train_mask/1950.png,0
data/Supervisely/train/3485.png,data/Supervisely/iteration_noisy_60/3485.png,7
data/Supervisely/train/514.png,data/Supervisely/train_mask/514.png,0
data/Supervisely/train/4037.png,data/Supervisely/iteration_noisy_60/4037.png,8
data/Supervisely/train/3975.png,data/Supervisely/iteration_noisy_60/3975.png,6
data/Supervisely/train/4198.png,data/Supervisely/iteration_noisy_60/4198.png,7
data/Supervisely/train/5607.png,data/Supervisely/train_mask/5607.png,0
data/Supervisely/train/1856.png,data/Supervisely/iteration_noisy_60/1856.png,6
data/Supervisely/train/878.png,data/Supervisely/train_mask/878.png,0
data/Supervisely/train/2308.png,data/Supervisely/iteration_noisy_60/2308.png,10
data/Supervisely/train/4786.png,data/Supervisely/train_mask/4786.png,0
data/Supervisely/train/2405.png,data/Supervisely/train_mask/2405.png,0
data/Supervisely/train/3024.png,data/Supervisely/iteration_noisy_60/3024.png,6
data/Supervisely/train/1735.png,data/Supervisely/iteration_noisy_60/1735.png,6
data/Supervisely/train/539.png,data/Supervisely/train_mask/539.png,0
data/Supervisely/train/2926.png,data/Supervisely/iteration_noisy_60/2926.png,9
data/Supervisely/train/1594.png,data/Supervisely/iteration_noisy_60/1594.png,6
data/Supervisely/train/3175.png,data/Supervisely/train_mask/3175.png,0
data/Supervisely/train/3479.png,data/Supervisely/iteration_noisy_60/3479.png,7
data/Supervisely/train/2725.png,data/Supervisely/train_mask/2725.png,0
data/Supervisely/train/4725.png,data/Supervisely/iteration_noisy_60/4725.png,7
data/Supervisely/train/1113.png,data/Supervisely/train_mask/1113.png,0
data/Supervisely/train/1712.png,data/Supervisely/iteration_noisy_60/1712.png,7
data/Supervisely/train/1749.png,data/Supervisely/train_mask/1749.png,0
data/Supervisely/train/4486.png,data/Supervisely/train_mask/4486.png,0
data/Supervisely/train/5257.png,data/Supervisely/iteration_noisy_60/5257.png,6
data/Supervisely/train/36.png,data/Supervisely/iteration_noisy_60/36.png,8
data/Supervisely/train/2532.png,data/Supervisely/iteration_noisy_60/2532.png,9
data/Supervisely/train/404.png,data/Supervisely/iteration_noisy_60/404.png,10
data/Supervisely/train/2143.png,data/Supervisely/iteration_noisy_60/2143.png,6
data/Supervisely/train/4515.png,data/Supervisely/train_mask/4515.png,0
data/Supervisely/train/3459.png,data/Supervisely/train_mask/3459.png,0
data/Supervisely/train/4584.png,data/Supervisely/train_mask/4584.png,0
data/Supervisely/train/4042.png,data/Supervisely/train_mask/4042.png,0
data/Supervisely/train/4766.png,data/Supervisely/train_mask/4766.png,0
data/Supervisely/train/4172.png,data/Supervisely/iteration_noisy_60/4172.png,8
data/Supervisely/train/1142.png,data/Supervisely/iteration_noisy_60/1142.png,8
data/Supervisely/train/4502.png,data/Supervisely/train_mask/4502.png,0
data/Supervisely/train/4181.png,data/Supervisely/iteration_noisy_60/4181.png,10
data/Supervisely/train/906.png,data/Supervisely/train_mask/906.png,0
data/Supervisely/train/4044.png,data/Supervisely/iteration_noisy_60/4044.png,6
data/Supervisely/train/834.png,data/Supervisely/train_mask/834.png,0
data/Supervisely/train/1227.png,data/Supervisely/iteration_noisy_60/1227.png,7
data/Supervisely/train/5314.png,data/Supervisely/train_mask/5314.png,0
data/Supervisely/train/5337.png,data/Supervisely/train_mask/5337.png,0
data/Supervisely/train/5332.png,data/Supervisely/train_mask/5332.png,0
data/Supervisely/train/2879.png,data/Supervisely/iteration_noisy_60/2879.png,6
data/Supervisely/train/1851.png,data/Supervisely/iteration_noisy_60/1851.png,6
data/Supervisely/train/2177.png,data/Supervisely/iteration_noisy_60/2177.png,6
data/Supervisely/train/1163.png,data/Supervisely/train_mask/1163.png,0
data/Supervisely/train/4243.png,data/Supervisely/iteration_noisy_60/4243.png,9
data/Supervisely/train/2975.png,data/Supervisely/iteration_noisy_60/2975.png,9
data/Supervisely/train/869.png,data/Supervisely/train_mask/869.png,0
data/Supervisely/train/5419.png,data/Supervisely/iteration_noisy_60/5419.png,6
data/Supervisely/train/3643.png,data/Supervisely/iteration_noisy_60/3643.png,7
data/Supervisely/train/5058.png,data/Supervisely/iteration_noisy_60/5058.png,9
data/Supervisely/train/3216.png,data/Supervisely/iteration_noisy_60/3216.png,10
data/Supervisely/train/2459.png,data/Supervisely/train_mask/2459.png,0
data/Supervisely/train/4723.png,data/Supervisely/iteration_noisy_60/4723.png,8
data/Supervisely/train/4871.png,data/Supervisely/iteration_noisy_60/4871.png,7
data/Supervisely/train/4732.png,data/Supervisely/iteration_noisy_60/4732.png,10
data/Supervisely/train/1384.png,data/Supervisely/iteration_noisy_60/1384.png,7
data/Supervisely/train/3767.png,data/Supervisely/train_mask/3767.png,0
data/Supervisely/train/1476.png,data/Supervisely/iteration_noisy_60/1476.png,9
data/Supervisely/train/4755.png,data/Supervisely/train_mask/4755.png,0
data/Supervisely/train/1141.png,data/Supervisely/train_mask/1141.png,0
data/Supervisely/train/2826.png,data/Supervisely/iteration_noisy_60/2826.png,10
data/Supervisely/train/5066.png,data/Supervisely/iteration_noisy_60/5066.png,8
data/Supervisely/train/2020.png,data/Supervisely/iteration_noisy_60/2020.png,10
data/Supervisely/train/2272.png,data/Supervisely/train_mask/2272.png,0
data/Supervisely/train/3526.png,data/Supervisely/iteration_noisy_60/3526.png,9
data/Supervisely/train/1603.png,data/Supervisely/train_mask/1603.png,0
data/Supervisely/train/4236.png,data/Supervisely/iteration_noisy_60/4236.png,8
data/Supervisely/train/5226.png,data/Supervisely/iteration_noisy_60/5226.png,8
data/Supervisely/train/2090.png,data/Supervisely/train_mask/2090.png,0
data/Supervisely/train/638.png,data/Supervisely/iteration_noisy_60/638.png,9
data/Supervisely/train/4205.png,data/Supervisely/train_mask/4205.png,0
data/Supervisely/train/904.png,data/Supervisely/iteration_noisy_60/904.png,10
data/Supervisely/train/4960.png,data/Supervisely/iteration_noisy_60/4960.png,8
data/Supervisely/train/1588.png,data/Supervisely/train_mask/1588.png,0
data/Supervisely/train/3538.png,data/Supervisely/iteration_noisy_60/3538.png,9
data/Supervisely/train/4337.png,data/Supervisely/iteration_noisy_60/4337.png,7
data/Supervisely/train/5081.png,data/Supervisely/train_mask/5081.png,0
data/Supervisely/train/3962.png,data/Supervisely/train_mask/3962.png,0
data/Supervisely/train/5212.png,data/Supervisely/train_mask/5212.png,0
data/Supervisely/train/2352.png,data/Supervisely/train_mask/2352.png,0
data/Supervisely/train/2320.png,data/Supervisely/iteration_noisy_60/2320.png,10
data/Supervisely/train/1317.png,data/Supervisely/train_mask/1317.png,0
data/Supervisely/train/1199.png,data/Supervisely/train_mask/1199.png,0
data/Supervisely/train/3542.png,data/Supervisely/iteration_noisy_60/3542.png,9
data/Supervisely/train/1832.png,data/Supervisely/iteration_noisy_60/1832.png,7
data/Supervisely/train/5641.png,data/Supervisely/train_mask/5641.png,0
data/Supervisely/train/2856.png,data/Supervisely/train_mask/2856.png,0
data/Supervisely/train/2754.png,data/Supervisely/train_mask/2754.png,0
data/Supervisely/train/3167.png,data/Supervisely/train_mask/3167.png,0
data/Supervisely/train/170.png,data/Supervisely/iteration_noisy_60/170.png,7
data/Supervisely/train/4618.png,data/Supervisely/iteration_noisy_60/4618.png,6
data/Supervisely/train/233.png,data/Supervisely/iteration_noisy_60/233.png,7
data/Supervisely/train/1274.png,data/Supervisely/iteration_noisy_60/1274.png,10
data/Supervisely/train/401.png,data/Supervisely/iteration_noisy_60/401.png,7
data/Supervisely/train/1324.png,data/Supervisely/train_mask/1324.png,0
data/Supervisely/train/5631.png,data/Supervisely/iteration_noisy_60/5631.png,9
data/Supervisely/train/1509.png,data/Supervisely/iteration_noisy_60/1509.png,7
data/Supervisely/train/2041.png,data/Supervisely/train_mask/2041.png,0
data/Supervisely/train/1240.png,data/Supervisely/train_mask/1240.png,0
data/Supervisely/train/5514.png,data/Supervisely/train_mask/5514.png,0
data/Supervisely/train/332.png,data/Supervisely/train_mask/332.png,0
data/Supervisely/train/2777.png,data/Supervisely/train_mask/2777.png,0
data/Supervisely/train/2269.png,data/Supervisely/iteration_noisy_60/2269.png,6
data/Supervisely/train/630.png,data/Supervisely/train_mask/630.png,0
data/Supervisely/train/1130.png,data/Supervisely/iteration_noisy_60/1130.png,9
data/Supervisely/train/3764.png,data/Supervisely/train_mask/3764.png,0
data/Supervisely/train/3088.png,data/Supervisely/iteration_noisy_60/3088.png,8
data/Supervisely/train/1283.png,data/Supervisely/iteration_noisy_60/1283.png,10
data/Supervisely/train/3515.png,data/Supervisely/iteration_noisy_60/3515.png,8
data/Supervisely/train/2863.png,data/Supervisely/train_mask/2863.png,0
data/Supervisely/train/3306.png,data/Supervisely/train_mask/3306.png,0
data/Supervisely/train/887.png,data/Supervisely/train_mask/887.png,0
data/Supervisely/train/278.png,data/Supervisely/iteration_noisy_60/278.png,6
data/Supervisely/train/1800.png,data/Supervisely/train_mask/1800.png,0
data/Supervisely/train/2378.png,data/Supervisely/train_mask/2378.png,0
data/Supervisely/train/5424.png,data/Supervisely/iteration_noisy_60/5424.png,9
data/Supervisely/train/3220.png,data/Supervisely/train_mask/3220.png,0
data/Supervisely/train/626.png,data/Supervisely/iteration_noisy_60/626.png,8
data/Supervisely/train/5382.png,data/Supervisely/iteration_noisy_60/5382.png,8
data/Supervisely/train/4866.png,data/Supervisely/iteration_noisy_60/4866.png,9
data/Supervisely/train/3940.png,data/Supervisely/iteration_noisy_60/3940.png,6
data/Supervisely/train/4756.png,data/Supervisely/train_mask/4756.png,0
data/Supervisely/train/1201.png,data/Supervisely/train_mask/1201.png,0
data/Supervisely/train/5707.png,data/Supervisely/train_mask/5707.png,0
data/Supervisely/train/3478.png,data/Supervisely/iteration_noisy_60/3478.png,9
data/Supervisely/train/4244.png,data/Supervisely/iteration_noisy_60/4244.png,7
data/Supervisely/train/4444.png,data/Supervisely/iteration_noisy_60/4444.png,6
data/Supervisely/train/5340.png,data/Supervisely/iteration_noisy_60/5340.png,7
data/Supervisely/train/5025.png,data/Supervisely/iteration_noisy_60/5025.png,9
data/Supervisely/train/3537.png,data/Supervisely/iteration_noisy_60/3537.png,8
data/Supervisely/train/3582.png,data/Supervisely/iteration_noisy_60/3582.png,8
data/Supervisely/train/463.png,data/Supervisely/train_mask/463.png,0
data/Supervisely/train/5228.png,data/Supervisely/train_mask/5228.png,0
data/Supervisely/train/2696.png,data/Supervisely/train_mask/2696.png,0
data/Supervisely/train/5570.png,data/Supervisely/train_mask/5570.png,0
data/Supervisely/train/3657.png,data/Supervisely/train_mask/3657.png,0
data/Supervisely/train/3966.png,data/Supervisely/train_mask/3966.png,0
data/Supervisely/train/2662.png,data/Supervisely/iteration_noisy_60/2662.png,10
data/Supervisely/train/1725.png,data/Supervisely/iteration_noisy_60/1725.png,9
data/Supervisely/train/4432.png,data/Supervisely/train_mask/4432.png,0
data/Supervisely/train/5115.png,data/Supervisely/train_mask/5115.png,0
data/Supervisely/train/3436.png,data/Supervisely/train_mask/3436.png,0
data/Supervisely/train/4700.png,data/Supervisely/iteration_noisy_60/4700.png,6
data/Supervisely/train/5709.png,data/Supervisely/train_mask/5709.png,0
data/Supervisely/train/5125.png,data/Supervisely/iteration_noisy_60/5125.png,10
data/Supervisely/train/5264.png,data/Supervisely/train_mask/5264.png,0
data/Supervisely/train/3611.png,data/Supervisely/iteration_noisy_60/3611.png,8
data/Supervisely/train/3599.png,data/Supervisely/iteration_noisy_60/3599.png,10
data/Supervisely/train/3735.png,data/Supervisely/iteration_noisy_60/3735.png,8
data/Supervisely/train/807.png,data/Supervisely/iteration_noisy_60/807.png,7
data/Supervisely/train/5365.png,data/Supervisely/train_mask/5365.png,0
data/Supervisely/train/3354.png,data/Supervisely/train_mask/3354.png,0
data/Supervisely/train/3137.png,data/Supervisely/train_mask/3137.png,0
data/Supervisely/train/2913.png,data/Supervisely/train_mask/2913.png,0
data/Supervisely/train/3884.png,data/Supervisely/train_mask/3884.png,0
data/Supervisely/train/2339.png,data/Supervisely/iteration_noisy_60/2339.png,9
data/Supervisely/train/4171.png,data/Supervisely/iteration_noisy_60/4171.png,6
data/Supervisely/train/4924.png,data/Supervisely/iteration_noisy_60/4924.png,7
data/Supervisely/train/4309.png,data/Supervisely/iteration_noisy_60/4309.png,9
data/Supervisely/train/724.png,data/Supervisely/iteration_noisy_60/724.png,8
data/Supervisely/train/2597.png,data/Supervisely/iteration_noisy_60/2597.png,10
data/Supervisely/train/4831.png,data/Supervisely/iteration_noisy_60/4831.png,7
data/Supervisely/train/5077.png,data/Supervisely/iteration_noisy_60/5077.png,6
data/Supervisely/train/839.png,data/Supervisely/iteration_noisy_60/839.png,6
data/Supervisely/train/26.png,data/Supervisely/train_mask/26.png,0
data/Supervisely/train/750.png,data/Supervisely/iteration_noisy_60/750.png,6
data/Supervisely/train/3106.png,data/Supervisely/iteration_noisy_60/3106.png,7
data/Supervisely/train/1485.png,data/Supervisely/train_mask/1485.png,0
data/Supervisely/train/4589.png,data/Supervisely/train_mask/4589.png,0
data/Supervisely/train/376.png,data/Supervisely/iteration_noisy_60/376.png,9
data/Supervisely/train/813.png,data/Supervisely/iteration_noisy_60/813.png,9
data/Supervisely/train/2441.png,data/Supervisely/train_mask/2441.png,0
data/Supervisely/train/362.png,data/Supervisely/iteration_noisy_60/362.png,9
data/Supervisely/train/928.png,data/Supervisely/iteration_noisy_60/928.png,10
data/Supervisely/train/894.png,data/Supervisely/iteration_noisy_60/894.png,6
data/Supervisely/train/1818.png,data/Supervisely/train_mask/1818.png,0
data/Supervisely/train/5477.png,data/Supervisely/iteration_noisy_60/5477.png,10
data/Supervisely/train/3491.png,data/Supervisely/iteration_noisy_60/3491.png,6
data/Supervisely/train/4715.png,data/Supervisely/train_mask/4715.png,0
data/Supervisely/train/1574.png,data/Supervisely/iteration_noisy_60/1574.png,9
data/Supervisely/train/2215.png,data/Supervisely/iteration_noisy_60/2215.png,10
data/Supervisely/train/2395.png,data/Supervisely/iteration_noisy_60/2395.png,6
data/Supervisely/train/3025.png,data/Supervisely/train_mask/3025.png,0
data/Supervisely/train/1535.png,data/Supervisely/iteration_noisy_60/1535.png,8
data/Supervisely/train/648.png,data/Supervisely/train_mask/648.png,0
data/Supervisely/train/4542.png,data/Supervisely/train_mask/4542.png,0
data/Supervisely/train/3795.png,data/Supervisely/iteration_noisy_60/3795.png,10
data/Supervisely/train/4913.png,data/Supervisely/iteration_noisy_60/4913.png,9
data/Supervisely/train/3877.png,data/Supervisely/iteration_noisy_60/3877.png,6
data/Supervisely/train/777.png,data/Supervisely/iteration_noisy_60/777.png,7
data/Supervisely/train/3307.png,data/Supervisely/train_mask/3307.png,0
data/Supervisely/train/4768.png,data/Supervisely/train_mask/4768.png,0
data/Supervisely/train/805.png,data/Supervisely/iteration_noisy_60/805.png,6
data/Supervisely/train/1708.png,data/Supervisely/iteration_noisy_60/1708.png,8
data/Supervisely/train/4394.png,data/Supervisely/iteration_noisy_60/4394.png,8
